,Accident_severity
19038,Fatal injury
19039,Fatal injury
19040,Fatal injury
19041,Fatal injury
19042,Fatal injury
19043,Fatal injury
19044,Fatal injury
19045,Fatal injury
19046,Fatal injury
19047,Fatal injury
19048,Fatal injury
19049,Fatal injury
19050,Fatal injury
19051,Fatal injury
19052,Fatal injury
19053,Fatal injury
19054,Fatal injury
19055,Fatal injury
19056,Fatal injury
19057,Fatal injury
19058,Fatal injury
19059,Fatal injury
19060,Fatal injury
19061,Fatal injury
19062,Fatal injury
19063,Fatal injury
19064,Fatal injury
19065,Fatal injury
19066,Fatal injury
19067,Fatal injury
19068,Fatal injury
19069,Fatal injury
19070,Fatal injury
19071,Fatal injury
19072,Fatal injury
19073,Fatal injury
19074,Fatal injury
19075,Fatal injury
19076,Fatal injury
19077,Fatal injury
19078,Fatal injury
19079,Fatal injury
19080,Fatal injury
19081,Fatal injury
19082,Fatal injury
19083,Fatal injury
19084,Fatal injury
19085,Fatal injury
19086,Fatal injury
19087,Fatal injury
19088,Fatal injury
19089,Fatal injury
19090,Fatal injury
19091,Fatal injury
19092,Fatal injury
19093,Fatal injury
19094,Fatal injury
19095,Fatal injury
19096,Fatal injury
19097,Fatal injury
19098,Fatal injury
19099,Fatal injury
19100,Fatal injury
19101,Fatal injury
19102,Fatal injury
19103,Fatal injury
19104,Fatal injury
19105,Fatal injury
19106,Fatal injury
19107,Fatal injury
19108,Fatal injury
19109,Fatal injury
19110,Fatal injury
19111,Fatal injury
19112,Fatal injury
19113,Fatal injury
19114,Fatal injury
19115,Fatal injury
19116,Fatal injury
19117,Fatal injury
19118,Fatal injury
19119,Fatal injury
19120,Fatal injury
19121,Fatal injury
19122,Fatal injury
19123,Fatal injury
19124,Fatal injury
19125,Fatal injury
19126,Fatal injury
19127,Fatal injury
19128,Fatal injury
19129,Fatal injury
19130,Fatal injury
19131,Fatal injury
19132,Fatal injury
19133,Fatal injury
19134,Fatal injury
19135,Fatal injury
19136,Fatal injury
19137,Fatal injury
19138,Fatal injury
19139,Fatal injury
19140,Fatal injury
19141,Fatal injury
19142,Fatal injury
19143,Fatal injury
19144,Fatal injury
19145,Fatal injury
19146,Fatal injury
19147,Fatal injury
19148,Fatal injury
19149,Fatal injury
19150,Fatal injury
19151,Fatal injury
19152,Fatal injury
19153,Fatal injury
19154,Fatal injury
19155,Fatal injury
19156,Fatal injury
19157,Fatal injury
19158,Fatal injury
19159,Fatal injury
19160,Fatal injury
19161,Fatal injury
19162,Fatal injury
19163,Fatal injury
19164,Fatal injury
19165,Fatal injury
19166,Fatal injury
19167,Fatal injury
19168,Fatal injury
19169,Fatal injury
19170,Fatal injury
19171,Fatal injury
19172,Fatal injury
19173,Fatal injury
19174,Fatal injury
19175,Fatal injury
19176,Fatal injury
19177,Fatal injury
19178,Fatal injury
19179,Fatal injury
19180,Fatal injury
19181,Fatal injury
19182,Fatal injury
19183,Fatal injury
19184,Fatal injury
19185,Fatal injury
19186,Fatal injury
19187,Fatal injury
19188,Fatal injury
19189,Fatal injury
19190,Fatal injury
19191,Fatal injury
19192,Fatal injury
19193,Fatal injury
19194,Fatal injury
19195,Fatal injury
19196,Fatal injury
19197,Fatal injury
19198,Fatal injury
19199,Fatal injury
19200,Fatal injury
19201,Fatal injury
19202,Fatal injury
19203,Fatal injury
19204,Fatal injury
19205,Fatal injury
19206,Fatal injury
19207,Fatal injury
19208,Fatal injury
19209,Fatal injury
19210,Fatal injury
19211,Fatal injury
19212,Fatal injury
19213,Fatal injury
19214,Fatal injury
19215,Fatal injury
19216,Fatal injury
19217,Fatal injury
19218,Fatal injury
19219,Fatal injury
19220,Fatal injury
19221,Fatal injury
19222,Fatal injury
19223,Fatal injury
19224,Fatal injury
19225,Fatal injury
19226,Fatal injury
19227,Fatal injury
19228,Fatal injury
19229,Fatal injury
19230,Fatal injury
19231,Fatal injury
19232,Fatal injury
19233,Fatal injury
19234,Fatal injury
19235,Fatal injury
19236,Fatal injury
19237,Fatal injury
19238,Fatal injury
19239,Fatal injury
19240,Fatal injury
19241,Fatal injury
19242,Fatal injury
19243,Fatal injury
19244,Fatal injury
19245,Fatal injury
19246,Fatal injury
19247,Fatal injury
19248,Fatal injury
19249,Fatal injury
19250,Fatal injury
19251,Fatal injury
19252,Fatal injury
19253,Fatal injury
19254,Fatal injury
19255,Fatal injury
19256,Fatal injury
19257,Fatal injury
19258,Fatal injury
19259,Fatal injury
19260,Fatal injury
19261,Fatal injury
19262,Fatal injury
19263,Fatal injury
19264,Fatal injury
19265,Fatal injury
19266,Fatal injury
19267,Fatal injury
19268,Fatal injury
19269,Fatal injury
19270,Fatal injury
19271,Fatal injury
19272,Fatal injury
19273,Fatal injury
19274,Fatal injury
19275,Fatal injury
19276,Fatal injury
19277,Fatal injury
19278,Fatal injury
19279,Fatal injury
19280,Fatal injury
19281,Fatal injury
19282,Fatal injury
19283,Fatal injury
19284,Fatal injury
19285,Fatal injury
19286,Fatal injury
19287,Fatal injury
19288,Fatal injury
19289,Fatal injury
19290,Fatal injury
19291,Fatal injury
19292,Fatal injury
19293,Fatal injury
19294,Fatal injury
19295,Fatal injury
19296,Fatal injury
19297,Fatal injury
19298,Fatal injury
19299,Fatal injury
19300,Fatal injury
19301,Fatal injury
19302,Fatal injury
19303,Fatal injury
19304,Fatal injury
19305,Fatal injury
19306,Fatal injury
19307,Fatal injury
19308,Fatal injury
19309,Fatal injury
19310,Fatal injury
19311,Fatal injury
19312,Fatal injury
19313,Fatal injury
19314,Fatal injury
19315,Fatal injury
19316,Fatal injury
19317,Fatal injury
19318,Fatal injury
19319,Fatal injury
19320,Fatal injury
19321,Fatal injury
19322,Fatal injury
19323,Fatal injury
19324,Fatal injury
19325,Fatal injury
19326,Fatal injury
19327,Fatal injury
19328,Fatal injury
19329,Fatal injury
19330,Fatal injury
19331,Fatal injury
19332,Fatal injury
19333,Fatal injury
19334,Fatal injury
19335,Fatal injury
19336,Fatal injury
19337,Fatal injury
19338,Fatal injury
19339,Fatal injury
19340,Fatal injury
19341,Fatal injury
19342,Fatal injury
19343,Fatal injury
19344,Fatal injury
19345,Fatal injury
19346,Fatal injury
19347,Fatal injury
19348,Fatal injury
19349,Fatal injury
19350,Fatal injury
19351,Fatal injury
19352,Fatal injury
19353,Fatal injury
19354,Fatal injury
19355,Fatal injury
19356,Fatal injury
19357,Fatal injury
19358,Fatal injury
19359,Fatal injury
19360,Fatal injury
19361,Fatal injury
19362,Fatal injury
19363,Fatal injury
19364,Fatal injury
19365,Fatal injury
19366,Fatal injury
19367,Fatal injury
19368,Fatal injury
19369,Fatal injury
19370,Fatal injury
19371,Fatal injury
19372,Fatal injury
19373,Fatal injury
19374,Fatal injury
19375,Fatal injury
19376,Fatal injury
19377,Fatal injury
19378,Fatal injury
19379,Fatal injury
19380,Fatal injury
19381,Fatal injury
19382,Fatal injury
19383,Fatal injury
19384,Fatal injury
19385,Fatal injury
19386,Fatal injury
19387,Fatal injury
19388,Fatal injury
19389,Fatal injury
19390,Fatal injury
19391,Fatal injury
19392,Fatal injury
19393,Fatal injury
19394,Fatal injury
19395,Fatal injury
19396,Fatal injury
19397,Fatal injury
19398,Fatal injury
19399,Fatal injury
19400,Fatal injury
19401,Fatal injury
19402,Fatal injury
19403,Fatal injury
19404,Fatal injury
19405,Fatal injury
19406,Fatal injury
19407,Fatal injury
19408,Fatal injury
19409,Fatal injury
19410,Fatal injury
19411,Fatal injury
19412,Fatal injury
19413,Fatal injury
19414,Fatal injury
19415,Fatal injury
19416,Fatal injury
19417,Fatal injury
19418,Fatal injury
19419,Fatal injury
19420,Fatal injury
19421,Fatal injury
19422,Fatal injury
19423,Fatal injury
19424,Fatal injury
19425,Fatal injury
19426,Fatal injury
19427,Fatal injury
19428,Fatal injury
19429,Fatal injury
19430,Fatal injury
19431,Fatal injury
19432,Fatal injury
19433,Fatal injury
19434,Fatal injury
19435,Fatal injury
19436,Fatal injury
19437,Fatal injury
19438,Fatal injury
19439,Fatal injury
19440,Fatal injury
19441,Fatal injury
19442,Fatal injury
19443,Fatal injury
19444,Fatal injury
19445,Fatal injury
19446,Fatal injury
19447,Fatal injury
19448,Fatal injury
19449,Fatal injury
19450,Fatal injury
19451,Fatal injury
19452,Fatal injury
19453,Fatal injury
19454,Fatal injury
19455,Fatal injury
19456,Fatal injury
19457,Fatal injury
19458,Fatal injury
19459,Fatal injury
19460,Fatal injury
19461,Fatal injury
19462,Fatal injury
19463,Fatal injury
19464,Fatal injury
19465,Fatal injury
19466,Fatal injury
19467,Fatal injury
19468,Fatal injury
19469,Fatal injury
19470,Fatal injury
19471,Fatal injury
19472,Fatal injury
19473,Fatal injury
19474,Fatal injury
19475,Fatal injury
19476,Fatal injury
19477,Fatal injury
19478,Fatal injury
19479,Fatal injury
19480,Fatal injury
19481,Fatal injury
19482,Fatal injury
19483,Fatal injury
19484,Fatal injury
19485,Fatal injury
19486,Fatal injury
19487,Fatal injury
19488,Fatal injury
19489,Fatal injury
19490,Fatal injury
19491,Fatal injury
19492,Fatal injury
19493,Fatal injury
19494,Fatal injury
19495,Fatal injury
19496,Fatal injury
19497,Fatal injury
19498,Fatal injury
19499,Fatal injury
19500,Fatal injury
19501,Fatal injury
19502,Fatal injury
19503,Fatal injury
19504,Fatal injury
19505,Fatal injury
19506,Fatal injury
19507,Fatal injury
19508,Fatal injury
19509,Fatal injury
19510,Fatal injury
19511,Fatal injury
19512,Fatal injury
19513,Fatal injury
19514,Fatal injury
19515,Fatal injury
19516,Fatal injury
19517,Fatal injury
19518,Fatal injury
19519,Fatal injury
19520,Fatal injury
19521,Fatal injury
19522,Fatal injury
19523,Fatal injury
19524,Fatal injury
19525,Fatal injury
19526,Fatal injury
19527,Fatal injury
19528,Fatal injury
19529,Fatal injury
19530,Fatal injury
19531,Fatal injury
19532,Fatal injury
19533,Fatal injury
19534,Fatal injury
19535,Fatal injury
19536,Fatal injury
19537,Fatal injury
19538,Fatal injury
19539,Fatal injury
19540,Fatal injury
19541,Fatal injury
19542,Fatal injury
19543,Fatal injury
19544,Fatal injury
19545,Fatal injury
19546,Fatal injury
19547,Fatal injury
19548,Fatal injury
19549,Fatal injury
19550,Fatal injury
19551,Fatal injury
19552,Fatal injury
19553,Fatal injury
19554,Fatal injury
19555,Fatal injury
19556,Fatal injury
19557,Fatal injury
19558,Fatal injury
19559,Fatal injury
19560,Fatal injury
19561,Fatal injury
19562,Fatal injury
19563,Fatal injury
19564,Fatal injury
19565,Fatal injury
19566,Fatal injury
19567,Fatal injury
19568,Fatal injury
19569,Fatal injury
19570,Fatal injury
19571,Fatal injury
19572,Fatal injury
19573,Fatal injury
19574,Fatal injury
19575,Fatal injury
19576,Fatal injury
19577,Fatal injury
19578,Fatal injury
19579,Fatal injury
19580,Fatal injury
19581,Fatal injury
19582,Fatal injury
19583,Fatal injury
19584,Fatal injury
19585,Fatal injury
19586,Fatal injury
19587,Fatal injury
19588,Fatal injury
19589,Fatal injury
19590,Fatal injury
19591,Fatal injury
19592,Fatal injury
19593,Fatal injury
19594,Fatal injury
19595,Fatal injury
19596,Fatal injury
19597,Fatal injury
19598,Fatal injury
19599,Fatal injury
19600,Fatal injury
19601,Fatal injury
19602,Fatal injury
19603,Fatal injury
19604,Fatal injury
19605,Fatal injury
19606,Fatal injury
19607,Fatal injury
19608,Fatal injury
19609,Fatal injury
19610,Fatal injury
19611,Fatal injury
19612,Fatal injury
19613,Fatal injury
19614,Fatal injury
19615,Fatal injury
19616,Fatal injury
19617,Fatal injury
19618,Fatal injury
19619,Fatal injury
19620,Fatal injury
19621,Fatal injury
19622,Fatal injury
19623,Fatal injury
19624,Fatal injury
19625,Fatal injury
19626,Fatal injury
19627,Fatal injury
19628,Fatal injury
19629,Fatal injury
19630,Fatal injury
19631,Fatal injury
19632,Fatal injury
19633,Fatal injury
19634,Fatal injury
19635,Fatal injury
19636,Fatal injury
19637,Fatal injury
19638,Fatal injury
19639,Fatal injury
19640,Fatal injury
19641,Fatal injury
19642,Fatal injury
19643,Fatal injury
19644,Fatal injury
19645,Fatal injury
19646,Fatal injury
19647,Fatal injury
19648,Fatal injury
19649,Fatal injury
19650,Fatal injury
19651,Fatal injury
19652,Fatal injury
19653,Fatal injury
19654,Fatal injury
19655,Fatal injury
19656,Fatal injury
19657,Fatal injury
19658,Fatal injury
19659,Fatal injury
19660,Fatal injury
19661,Fatal injury
19662,Fatal injury
19663,Fatal injury
19664,Fatal injury
19665,Fatal injury
19666,Fatal injury
19667,Fatal injury
19668,Fatal injury
19669,Fatal injury
19670,Fatal injury
19671,Fatal injury
19672,Fatal injury
19673,Fatal injury
19674,Fatal injury
19675,Fatal injury
19676,Fatal injury
19677,Fatal injury
19678,Fatal injury
19679,Fatal injury
19680,Fatal injury
19681,Fatal injury
19682,Fatal injury
19683,Fatal injury
19684,Fatal injury
19685,Fatal injury
19686,Fatal injury
19687,Fatal injury
19688,Fatal injury
19689,Fatal injury
19690,Fatal injury
19691,Fatal injury
19692,Fatal injury
19693,Fatal injury
19694,Fatal injury
19695,Fatal injury
19696,Fatal injury
19697,Fatal injury
19698,Fatal injury
19699,Fatal injury
19700,Fatal injury
19701,Fatal injury
19702,Fatal injury
19703,Fatal injury
19704,Fatal injury
19705,Fatal injury
19706,Fatal injury
19707,Fatal injury
19708,Fatal injury
19709,Fatal injury
19710,Fatal injury
19711,Fatal injury
19712,Fatal injury
19713,Fatal injury
19714,Fatal injury
19715,Fatal injury
19716,Fatal injury
19717,Fatal injury
19718,Fatal injury
19719,Fatal injury
19720,Fatal injury
19721,Fatal injury
19722,Fatal injury
19723,Fatal injury
19724,Fatal injury
19725,Fatal injury
19726,Fatal injury
19727,Fatal injury
19728,Fatal injury
19729,Fatal injury
19730,Fatal injury
19731,Fatal injury
19732,Fatal injury
19733,Fatal injury
19734,Fatal injury
19735,Fatal injury
19736,Fatal injury
19737,Fatal injury
19738,Fatal injury
19739,Fatal injury
19740,Fatal injury
19741,Fatal injury
19742,Fatal injury
19743,Fatal injury
19744,Fatal injury
19745,Fatal injury
19746,Fatal injury
19747,Fatal injury
19748,Fatal injury
19749,Fatal injury
19750,Fatal injury
19751,Fatal injury
19752,Fatal injury
19753,Fatal injury
19754,Fatal injury
19755,Fatal injury
19756,Fatal injury
19757,Fatal injury
19758,Fatal injury
19759,Fatal injury
19760,Fatal injury
19761,Fatal injury
19762,Fatal injury
19763,Fatal injury
19764,Fatal injury
19765,Fatal injury
19766,Fatal injury
19767,Fatal injury
19768,Fatal injury
19769,Fatal injury
19770,Fatal injury
19771,Fatal injury
19772,Fatal injury
19773,Fatal injury
19774,Fatal injury
19775,Fatal injury
19776,Fatal injury
19777,Fatal injury
19778,Fatal injury
19779,Fatal injury
19780,Fatal injury
19781,Fatal injury
19782,Fatal injury
19783,Fatal injury
19784,Fatal injury
19785,Fatal injury
19786,Fatal injury
19787,Fatal injury
19788,Fatal injury
19789,Fatal injury
19790,Fatal injury
19791,Fatal injury
19792,Fatal injury
19793,Fatal injury
19794,Fatal injury
19795,Fatal injury
19796,Fatal injury
19797,Fatal injury
19798,Fatal injury
19799,Fatal injury
19800,Fatal injury
19801,Fatal injury
19802,Fatal injury
19803,Fatal injury
19804,Fatal injury
19805,Fatal injury
19806,Fatal injury
19807,Fatal injury
19808,Fatal injury
19809,Fatal injury
19810,Fatal injury
19811,Fatal injury
19812,Fatal injury
19813,Fatal injury
19814,Fatal injury
19815,Fatal injury
19816,Fatal injury
19817,Fatal injury
19818,Fatal injury
19819,Fatal injury
19820,Fatal injury
19821,Fatal injury
19822,Fatal injury
19823,Fatal injury
19824,Fatal injury
19825,Fatal injury
19826,Fatal injury
19827,Fatal injury
19828,Fatal injury
19829,Fatal injury
19830,Fatal injury
19831,Fatal injury
19832,Fatal injury
19833,Fatal injury
19834,Fatal injury
19835,Fatal injury
19836,Fatal injury
19837,Fatal injury
19838,Fatal injury
19839,Fatal injury
19840,Fatal injury
19841,Fatal injury
19842,Fatal injury
19843,Fatal injury
19844,Fatal injury
19845,Fatal injury
19846,Fatal injury
19847,Fatal injury
19848,Fatal injury
19849,Fatal injury
19850,Fatal injury
19851,Fatal injury
19852,Fatal injury
19853,Fatal injury
19854,Fatal injury
19855,Fatal injury
19856,Fatal injury
19857,Fatal injury
19858,Fatal injury
19859,Fatal injury
19860,Fatal injury
19861,Fatal injury
19862,Fatal injury
19863,Fatal injury
19864,Fatal injury
19865,Fatal injury
19866,Fatal injury
19867,Fatal injury
19868,Fatal injury
19869,Fatal injury
19870,Fatal injury
19871,Fatal injury
19872,Fatal injury
19873,Fatal injury
19874,Fatal injury
19875,Fatal injury
19876,Fatal injury
19877,Fatal injury
19878,Fatal injury
19879,Fatal injury
19880,Fatal injury
19881,Fatal injury
19882,Fatal injury
19883,Fatal injury
19884,Fatal injury
19885,Fatal injury
19886,Fatal injury
19887,Fatal injury
19888,Fatal injury
19889,Fatal injury
19890,Fatal injury
19891,Fatal injury
19892,Fatal injury
19893,Fatal injury
19894,Fatal injury
19895,Fatal injury
19896,Fatal injury
19897,Fatal injury
19898,Fatal injury
19899,Fatal injury
19900,Fatal injury
19901,Fatal injury
19902,Fatal injury
19903,Fatal injury
19904,Fatal injury
19905,Fatal injury
19906,Fatal injury
19907,Fatal injury
19908,Fatal injury
19909,Fatal injury
19910,Fatal injury
19911,Fatal injury
19912,Fatal injury
19913,Fatal injury
19914,Fatal injury
19915,Fatal injury
19916,Fatal injury
19917,Fatal injury
19918,Fatal injury
19919,Fatal injury
19920,Fatal injury
19921,Fatal injury
19922,Fatal injury
19923,Fatal injury
19924,Fatal injury
19925,Fatal injury
19926,Fatal injury
19927,Fatal injury
19928,Fatal injury
19929,Fatal injury
19930,Fatal injury
19931,Fatal injury
19932,Fatal injury
19933,Fatal injury
19934,Fatal injury
19935,Fatal injury
19936,Fatal injury
19937,Fatal injury
19938,Fatal injury
19939,Fatal injury
19940,Fatal injury
19941,Fatal injury
19942,Fatal injury
19943,Fatal injury
19944,Fatal injury
19945,Fatal injury
19946,Fatal injury
19947,Fatal injury
19948,Fatal injury
19949,Fatal injury
19950,Fatal injury
19951,Fatal injury
19952,Fatal injury
19953,Fatal injury
19954,Fatal injury
19955,Fatal injury
19956,Fatal injury
19957,Fatal injury
19958,Fatal injury
19959,Fatal injury
19960,Fatal injury
19961,Fatal injury
19962,Fatal injury
19963,Fatal injury
19964,Fatal injury
19965,Fatal injury
19966,Fatal injury
19967,Fatal injury
19968,Fatal injury
19969,Fatal injury
19970,Fatal injury
19971,Fatal injury
19972,Fatal injury
19973,Fatal injury
19974,Fatal injury
19975,Fatal injury
19976,Fatal injury
19977,Fatal injury
19978,Fatal injury
19979,Fatal injury
19980,Fatal injury
19981,Fatal injury
19982,Fatal injury
19983,Fatal injury
19984,Fatal injury
19985,Fatal injury
19986,Fatal injury
19987,Fatal injury
19988,Fatal injury
19989,Fatal injury
19990,Fatal injury
19991,Fatal injury
19992,Fatal injury
19993,Fatal injury
19994,Fatal injury
19995,Fatal injury
19996,Fatal injury
19997,Fatal injury
19998,Fatal injury
19999,Fatal injury
20000,Fatal injury
20001,Fatal injury
20002,Fatal injury
20003,Fatal injury
20004,Fatal injury
20005,Fatal injury
20006,Fatal injury
20007,Fatal injury
